Fuel Type Code,Station Name,Street Address,City,State,Status Code,Groups With Access Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,ID,Updated At,Open Date,EV Connector Types,Country,Access Code,Facility Type,EV Pricing,Restricted Access
ELEC,ANSONIA,178 Columbus Ave,New York,NY,E,Private - Government only,5.0,0.0,Non-Networked,Sin Dato,GPS,40.77493,-73.980969,184521,2021-08-04 00:01:52 UTC,2021-01-15,J1772,US,private,FED_GOV,Sin Dato,True
ELEC,MANHATTAN VMF,241 11th Ave,New York,NY,E,Private - Government only,15.0,0.0,Non-Networked,Sin Dato,GPS,40.750397,-74.006467,184561,2021-08-04 00:01:52 UTC,2021-01-15,J1772,US,private,FED_GOV,Free,True
ELEC,Beekman Garage,25 Beekman St,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.710636,-74.006195,186601,2022-07-24 22:55:19 UTC,2021-03-26,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Eastway Parking,225 W 49th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.76211452,-73.98525398,187765,2022-07-24 22:55:19 UTC,2021-04-19,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Beltmont Parking,113 E 84th St,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7789084,-73.957318,187814,2022-07-24 22:55:19 UTC,2021-04-20,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Beekman Parking,420 E 51st St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7547868,-73.965044,187815,2022-07-24 22:55:19 UTC,2021-04-20,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Travelers Parking,160 W 10th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.735094,-74.00187,187817,2022-07-24 22:55:19 UTC,2021-04-20,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Gotham Parking,550 West 45th Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.763212,-73.99629,187883,2022-07-24 22:55:19 UTC,2021-04-22,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,New Systems,337 E 64th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7632,-73.960185,187918,2022-07-24 22:55:19 UTC,2021-04-23,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Minetta Garage,122 West 3rd Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.73137973,-74.0007049,188148,2022-07-24 22:55:19 UTC,2021-04-29,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Strathmore,400 E 84th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.775203,-73.950295,189047,2022-07-24 22:55:19 UTC,2021-04-30,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,NYC Parking 200,1081 3rd Avenue,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.764578,-73.964757,189315,2022-07-24 22:55:19 UTC,2021-05-06,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Duford Studios,127 E 83rd Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.778527,-73.9572042,189362,2022-07-24 22:55:19 UTC,2021-05-07,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Laureate Garage,2148 Broadway,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7820682,-73.9803779,189363,2022-07-24 22:55:19 UTC,2021-05-07,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Tunnel Garage,300 E 34th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.745282,-73.975719,189546,2022-07-24 22:55:19 UTC,2021-05-11,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Icon Parking - Hudson,375 Hudson Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.728704,-74.00765,189759,2022-07-24 22:55:19 UTC,2021-05-17,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,GMC Parking Garage - 200 Central,200 Central Park South,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.766719,-73.979533,190107,2022-07-24 22:55:19 UTC,2021-05-26,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Discover 97 Parking LLC,750 Columbus Avenue,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.793416,-73.967719,190531,2022-07-24 22:55:19 UTC,2021-06-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,iPark - 67th Street,3 East 67th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.769134,-73.968707,190532,2022-07-24 22:55:19 UTC,2021-06-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,GMC Vic Mar Parking,8 E 83rd St,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.779829,-73.960581,192740,2022-07-24 22:55:19 UTC,2021-07-10,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,4 W 93rd St,4 W 93rd St,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.789958,-73.966488,192949,2022-07-25 01:48:14 UTC,2021-07-17,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,iPark - Enterprise Parking,315 E 40th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.748359,-73.972213,193980,2022-07-24 22:55:19 UTC,2021-08-17,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,170 E End Ave,170 E End Ave,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.775792,-73.944015,194168,2022-07-25 01:48:14 UTC,2021-08-21,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,498 E 67th St,498 E 67th St,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.763723,-73.956354,194169,2022-07-25 01:48:14 UTC,2021-08-21,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,101 E 78th St,101 E 78th St,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.774878,-73.960671,194170,2022-07-25 01:48:14 UTC,2021-08-21,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,iPark - 59 Allen Street Garage,59 Allen Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.717195,-73.991658,195054,2022-07-24 22:55:19 UTC,2021-09-03,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Peninsula New York,700 5th Avenue,New York,NY,E,Public,1.0,0.0,SemaCharge Network,https://semaconnect.com/,GPS,40.7616221,-73.9754656,195065,2022-07-25 00:31:01 UTC,2021-09-04,J1772,US,public,Sin Dato,FREE,True
ELEC,Gramercy Plaza  - Parking Garage,130 East 18th St,New York,NY,E,Private,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7362174,-73.98666508,197593,2022-07-24 22:55:19 UTC,2021-10-11,J1772,US,private,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,277 Park Avenue,277 Park Ave,New York,NY,E,Public - Credit card at all times,20.0,0.0,EV Connect,http://evconnect.com/,GPS,40.7548972601546,-73.9741069536151,198016,2021-12-06 18:36:15 UTC,2021-10-19,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,West 90th Garage Corp,101 W 90th St,New York,NY,E,Public - Credit card at all times,6.0,0.0,EV Connect,http://evconnect.com/,GPS,40.7893808473284,-73.9708225218492,198017,2021-12-06 18:36:15 UTC,2021-10-19,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,115 Fort Washington Ave,115 Fort Washington Ave,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.839756,-73.943345,200474,2022-07-25 01:48:14 UTC,2021-11-03,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Highrise Parking,210 W 71st Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.777905,-73.982299,200627,2022-07-24 22:55:19 UTC,2021-11-05,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,NYU NYU # 2,2 Washington Square Village,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728283,-73.997251,200987,2022-07-25 01:22:20 UTC,2021-11-11,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,NYU NYU # 1,2 Washington Square Village,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.72808,-73.99724,200988,2022-07-25 01:22:20 UTC,2021-11-11,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Central Parking - 109 E 58th Street,109 E 58th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.762199,-73.969557,201870,2022-07-24 22:55:19 UTC,2021-12-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Central Parking - 350 E 30th Street,350 E 30th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.741065,-73.975788,201878,2022-07-24 22:55:19 UTC,2021-12-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,LIN-DAN RICK,329 E 21st St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.736148,-73.980154,205858,2022-07-25 01:24:34 UTC,2022-02-04,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,LIN-DAN MORTY,329 E 21st St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.736161,-73.980267,205859,2022-07-25 01:24:36 UTC,2022-02-04,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#8,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772871,-73.992514,207729,2022-07-25 01:24:23 UTC,2022-03-08,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#3,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773005,-73.992868,207730,2022-07-25 01:24:23 UTC,2022-03-08,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#2,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772952,-73.992622,207731,2022-07-25 01:24:23 UTC,2022-03-08,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#1,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772896,-73.992536,207795,2022-07-25 01:24:23 UTC,2022-03-09,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#5,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772904,-73.992514,207796,2022-07-25 01:24:23 UTC,2022-03-09,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#4,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.77292,-73.992546,207888,2022-07-25 01:24:23 UTC,2022-03-10,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,1 WATERLINE STATION#6,10 Riverside Blvd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772912,-73.992589,207889,2022-07-25 01:24:24 UTC,2022-03-10,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,WATERLINE 2W STATION 2,400 W 61st St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7733,-73.991532,211962,2022-07-25 01:25:20 UTC,2022-03-18,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Icon Mercury Parking,350 W 50th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.76324463,-73.98864745,213081,2022-07-24 22:55:19 UTC,2022-03-30,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers St,New York,NY,E,Private,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7163,-74.01258,213516,2022-07-24 22:55:19 UTC,2022-04-06,J1772,US,private,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Eventi Hotel,851 Avenue of the Americas,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.758681,-73.98135,213916,2022-07-24 22:55:19 UTC,2022-04-13,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,125 W 76th Street,125 W 76th Street,New York,NY,E,Public,2.0,0.0,FLO,https://flo.ca/,GPS,40.7803975,-73.9777289,216618,2022-07-25 01:48:14 UTC,2022-05-06,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,COLUMBIA 560 RSD - 2,560 Riverside Drive,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.816698,-73.960577,217316,2022-07-25 00:54:17 UTC,2022-05-11,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Central Parking - 115 E 87th St,115 East 87th Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.780678,-73.956269,217341,2022-07-24 22:55:19 UTC,2022-05-11,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Bridge Towers Location 1,111 Wadsworth Ave,New York,NY,E,Public,5.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.848202,-73.935857,218294,2022-07-24 22:55:19 UTC,2022-05-18,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Energy Plus Site 8,11 Riverside Dr,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.781104,-73.984478,219453,2022-07-24 22:55:19 UTC,2022-05-23,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Prestige Parking Corp,25 Sutton Place South,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7565187377,-73.9610743999,221322,2022-07-24 22:55:19 UTC,2022-06-15,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,First Avenue Parking,630 1st Avenue,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.745096,-73.971921,221326,2022-07-24 22:55:19 UTC,2022-06-15,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,MPG Parking,475 West 41st St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.758967,-73.995189,221880,2022-07-24 22:55:19 UTC,2022-06-22,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,Rapid Park - 204 W 101 st,204 W 101st St,New York,NY,E,Public,8.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.79743,-73.9687,223088,2022-07-12 20:31:42 UTC,2022-01-26,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,Rapid Park - 205 W 101 st,205 W 101st St,New York,NY,E,Public,8.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.79766,-73.96838,223089,2022-07-12 20:31:42 UTC,2021-10-28,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,411 West 55th St,411 W 55th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76709,-73.98733,223115,2022-07-12 20:31:42 UTC,2021-12-22,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,301 E. 79th St.,301 E. 79th St.,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76939,-73.96546,223240,2022-07-12 20:31:42 UTC,2022-01-14,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,550 W. 45th St.,550 W. 45th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.7624,-73.99635,223241,2022-07-12 20:31:42 UTC,2022-01-19,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,435 E. 55th St.,435 E 55th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.75657,-73.96226,223256,2022-07-12 20:31:42 UTC,2022-02-07,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,420 E. 53rd St.,420 E 53rd,New York,NY,E,Public,6.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.75527,-73.96386,223257,2022-07-12 20:31:42 UTC,2022-02-02,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,449 East 49th Street,449 East 49th Street,New York,NY,E,Public,6.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.75267,-73.96482,223258,2022-07-12 20:31:42 UTC,2022-02-08,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,337 E 64th St.,337 East 64th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76327,-73.96024,223264,2022-07-12 20:31:42 UTC,2022-02-08,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,4 W 21st St.,4 W 21st St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.74057,-73.99147,223265,2022-07-12 20:31:42 UTC,2022-02-15,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,210 W 76th St.,210 W 76th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.78126,-73.98044,223266,2022-07-12 20:31:42 UTC,2022-03-18,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,142 E 31st St.,142 E 31st St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.74415,-73.98046,223267,2022-07-12 20:31:42 UTC,2022-02-10,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,44 W 62nd St.,44 W 62nd St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.7708,-73.98323,223268,2022-07-12 20:31:42 UTC,2022-02-09,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,333 E 75th St.,333 E 75th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.7702,-73.95525,223269,2022-07-12 20:31:42 UTC,2022-03-18,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,225 W 49th St,225 W 49th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76154,-73.98518,223273,2022-07-12 20:31:42 UTC,2022-02-17,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,11 East 86th Street,11 East 86th St,New York,NY,E,Public,2.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.78147,-73.95986,223278,2022-07-12 20:31:42 UTC,2022-03-16,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,110 East End Ave,110 East End Ave,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.77447,-73.94599,223281,2022-07-12 20:31:42 UTC,2022-04-04,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,200 East End Ave,200 East End Ave,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.77729,-73.94355,223282,2022-07-12 20:31:42 UTC,2022-04-28,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,55 East End Ave,55 East End Ave,New York,NY,E,Public,6.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.772,-73.94639,223283,2022-07-12 20:31:42 UTC,2022-03-24,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,305 East 80th Street,305 East 80th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.77397,-73.9539,223292,2022-07-12 20:31:42 UTC,2022-04-25,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,231 E 94th Street,231 E 94th St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.78351,-73.94888,223297,2022-07-12 20:31:42 UTC,2022-05-23,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,203 E 71st St.,203 E 71st St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76894,-73.96047,223298,2022-07-12 20:31:42 UTC,2022-05-17,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,181 E 73rd Street,181 East 73rd St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.77082,-73.96068,223299,2022-07-12 20:31:42 UTC,2022-05-20,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,191 East 71st Street,191 E 71st St,New York,NY,E,Public,4.0,0.0,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.76942,-73.76942,223300,2022-07-12 20:31:42 UTC,2022-06-23,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,DOCK STATION 9,1540 Broadway,New York,NY,E,Public,1.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761082,-73.968188,223322,2022-07-25 01:27:05 UTC,2022-07-12,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,DOCK STATION 10,1540 Broadway,New York,NY,E,Public,1.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.757839,-73.984391,223323,2022-07-25 01:27:05 UTC,2022-07-12,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Lincoln Square Garage,178 W 69th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.776152,-73.98282,223392,2022-07-24 22:55:19 UTC,2022-07-12,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,True
ELEC,320 Mason Ave,320 Mason Ave,New York,NY,E,Public,4.0,0.0,FLO,https://flo.ca/,GPS,40.5849843769658,-74.0880435921124,223526,2022-07-25 01:48:14 UTC,2022-07-15,J1772,US,public,Sin Dato,Sin Dato,True
ELEC,Delancey & Essex Municipal Parking Garage,107 Essx St,New York,NY,E,Public - Credit card at all times,Sin Dato,4.0,EV Connect,http://evconnect.com/,GPS,40.7193187,-73.9881965,224172,2022-07-21 22:42:07 UTC,2022-07-16,CHADEMO J1772COMBO,US,public,PARKING_GARAGE,Sin Dato,False
